
============================================================================
Itération 0
25402 changements de cluster en 30.18 secondes.

Itération 7
1895 changements de cluster en 30.55 secondes.

Il y a 10 points (mots) regroupés autour du centroïde no 0
Il y a 7902 points (mots) regroupés autour du centroïde no 1
Il y a 42 points (mots) regroupés autour du centroïde no 2
Il y a 113 points (mots) regroupés autour du centroïde no 3
Il y a 21 points (mots) regroupés autour du centroïde no 4
Il y a 3 points (mots) regroupés autour du centroïde no 5
Il y a 146 points (mots) regroupés autour du centroïde no 6
Il y a 49 points (mots) regroupés autour du centroïde no 7
Il y a 706 points (mots) regroupés autour du centroïde no 8
Il y a 6 points (mots) regroupés autour du centroïde no 9
Il y a 191 points (mots) regroupés autour du centroïde no 10
Il y a 109 points (mots) regroupés autour du centroïde no 11
Il y a 322 points (mots) regroupés autour du centroïde no 12
Il y a 346 points (mots) regroupés autour du centroïde no 13
Il y a 83 points (mots) regroupés autour du centroïde no 14
Il y a 286 points (mots) regroupés autour du centroïde no 15
Il y a 24 points (mots) regroupés autour du centroïde no 16
Il y a 140 points (mots) regroupés autour du centroïde no 17
Il y a 136 points (mots) regroupés autour du centroïde no 18
Il y a 2032 points (mots) regroupés autour du centroïde no 19
Il y a 56 points (mots) regroupés autour du centroïde no 20
Il y a 89 points (mots) regroupés autour du centroïde no 21
Il y a 838 points (mots) regroupés autour du centroïde no 22
Il y a 943 points (mots) regroupés autour du centroïde no 23
Il y a 61 points (mots) regroupés autour du centroïde no 24
Il y a 292 points (mots) regroupés autour du centroïde no 25
Il y a 5 points (mots) regroupés autour du centroïde no 26
Il y a 18 points (mots) regroupés autour du centroïde no 27
Il y a 249 points (mots) regroupés autour du centroïde no 28
Il y a 41 points (mots) regroupés autour du centroïde no 29
Il y a 1904 points (mots) regroupés autour du centroïde no 30
Il y a 48 points (mots) regroupés autour du centroïde no 31
Il y a 119 points (mots) regroupés autour du centroïde no 32
Il y a 108 points (mots) regroupés autour du centroïde no 33
Il y a 39 points (mots) regroupés autour du centroïde no 34
Il y a 117 points (mots) regroupés autour du centroïde no 35
Il y a 843 points (mots) regroupés autour du centroïde no 36
Il y a 109 points (mots) regroupés autour du centroïde no 37
Il y a 1795 points (mots) regroupés autour du centroïde no 38
Il y a 424 points (mots) regroupés autour du centroïde no 39
Il y a 559 points (mots) regroupés autour du centroïde no 40
Il y a 500 points (mots) regroupés autour du centroïde no 41
Il y a 48 points (mots) regroupés autour du centroïde no 42
Il y a 20 points (mots) regroupés autour du centroïde no 43
Il y a 8 points (mots) regroupés autour du centroïde no 44
Il y a 149 points (mots) regroupés autour du centroïde no 45
Il y a 5 points (mots) regroupés autour du centroïde no 46
Il y a 1003 points (mots) regroupés autour du centroïde no 47
Il y a 949 points (mots) regroupés autour du centroïde no 48
Il y a 1396 points (mots) regroupés autour du centroïde no 49

============================================================================
Itération 8
2087 changements de cluster en 30.57 secondes.

Il y a 10 points (mots) regroupés autour du centroïde no 0
Il y a 8345 points (mots) regroupés autour du centroïde no 1
Il y a 31 points (mots) regroupés autour du centroïde no 2
Il y a 106 points (mots) regroupés autour du centroïde no 3
Il y a 17 points (mots) regroupés autour du centroïde no 4
Il y a 3 points (mots) regroupés autour du centroïde no 5
Il y a 126 points (mots) regroupés autour du centroïde no 6
Il y a 57 points (mots) regroupés autour du centroïde no 7
Il y a 598 points (mots) regroupés autour du centroïde no 8
Il y a 4 points (mots) regroupés autour du centroïde no 9
Il y a 203 points (mots) regroupés autour du centroïde no 10
Il y a 81 points (mots) regroupés autour du centroïde no 11
Il y a 342 points (mots) regroupés autour du centroïde no 12
Il y a 258 points (mots) regroupés autour du centroïde no 13
Il y a 66 points (mots) regroupés autour du centroïde no 14
Il y a 294 points (mots) regroupés autour du centroïde no 15
Il y a 19 points (mots) regroupés autour du centroïde no 16
Il y a 110 points (mots) regroupés autour du centroïde no 17
Il y a 155 points (mots) regroupés autour du centroïde no 18
Il y a 2088 points (mots) regroupés autour du centroïde no 19
Il y a 37 points (mots) regroupés autour du centroïde no 20
Il y a 124 points (mots) regroupés autour du centroïde no 21
Il y a 727 points (mots) regroupés autour du centroïde no 22
Il y a 1050 points (mots) regroupés autour du centroïde no 23
Il y a 40 points (mots) regroupés autour du centroïde no 24
Il y a 293 points (mots) regroupés autour du centroïde no 25
Il y a 5 points (mots) regroupés autour du centroïde no 26
Il y a 16 points (mots) regroupés autour du centroïde no 27
Il y a 271 points (mots) regroupés autour du centroïde no 28
Il y a 38 points (mots) regroupés autour du centroïde no 29
Il y a 2005 points (mots) regroupés autour du centroïde no 30
Il y a 41 points (mots) regroupés autour du centroïde no 31
Il y a 95 points (mots) regroupés autour du centroïde no 32
Il y a 89 points (mots) regroupés autour du centroïde no 33
Il y a 34 points (mots) regroupés autour du centroïde no 34
Il y a 89 points (mots) regroupés autour du centroïde no 35
Il y a 765 points (mots) regroupés autour du centroïde no 36
Il y a 79 points (mots) regroupés autour du centroïde no 37
Il y a 1839 points (mots) regroupés autour du centroïde no 38
Il y a 373 points (mots) regroupés autour du centroïde no 39
Il y a 545 points (mots) regroupés autour du centroïde no 40
Il y a 543 points (mots) regroupés autour du centroïde no 41
Il y a 21 points (mots) regroupés autour du centroïde no 42
Il y a 15 points (mots) regroupés autour du centroïde no 43
Il y a 8 points (mots) regroupés autour du centroïde no 44
Il y a 143 points (mots) regroupés autour du centroïde no 45
Il y a 4 points (mots) regroupés autour du centroïde no 46
Il y a 1005 points (mots) regroupés autour du centroïde no 47
Il y a 780 points (mots) regroupés autour du centroïde no 48
Il y a 1415 points (mots) regroupés autour du centroïde no 49

============================================================================
Itération 9
1740 changements de cluster en 30.96 secondes.

Il y a 10 points (mots) regroupés autour du centroïde no 0
Il y a 8712 points (mots) regroupés autour du centroïde no 1
Il y a 22 points (mots) regroupés autour du centroïde no 2
Il y a 85 points (mots) regroupés autour du centroïde no 3
Il y a 14 points (mots) regroupés autour du centroïde no 4
Il y a 3 points (mots) regroupés autour du centroïde no 5
Il y a 111 points (mots) regroupés autour du centroïde no 6
Il y a 63 points (mots) regroupés autour du centroïde no 7
Il y a 435 points (mots) regroupés autour du centroïde no 8
Il y a 4 points (mots) regroupés autour du centroïde no 9
Il y a 190 points (mots) regroupés autour du centroïde no 10
Il y a 67 points (mots) regroupés autour du centroïde no 11
Il y a 361 points (mots) regroupés autour du centroïde no 12
Il y a 229 points (mots) regroupés autour du centroïde no 13
Il y a 47 points (mots) regroupés autour du centroïde no 14
Il y a 310 points (mots) regroupés autour du centroïde no 15
Il y a 16 points (mots) regroupés autour du centroïde no 16
Il y a 93 points (mots) regroupés autour du centroïde no 17
Il y a 157 points (mots) regroupés autour du centroïde no 18
Il y a 2170 points (mots) regroupés autour du centroïde no 19
Il y a 26 points (mots) regroupés autour du centroïde no 20
Il y a 141 points (mots) regroupés autour du centroïde no 21
Il y a 673 points (mots) regroupés autour du centroïde no 22
Il y a 1152 points (mots) regroupés autour du centroïde no 23
Il y a 32 points (mots) regroupés autour du centroïde no 24
Il y a 313 points (mots) regroupés autour du centroïde no 25
Il y a 5 points (mots) regroupés autour du centroïde no 26
Il y a 15 points (mots) regroupés autour du centroïde no 27
Il y a 261 points (mots) regroupés autour du centroïde no 28
Il y a 37 points (mots) regroupés autour du centroïde no 29
Il y a 2108 points (mots) regroupés autour du centroïde no 30
Il y a 32 points (mots) regroupés autour du centroïde no 31
Il y a 76 points (mots) regroupés autour du centroïde no 32
Il y a 70 points (mots) regroupés autour du centroïde no 33
Il y a 32 points (mots) regroupés autour du centroïde no 34
Il y a 64 points (mots) regroupés autour du centroïde no 35
Il y a 676 points (mots) regroupés autour du centroïde no 36
Il y a 54 points (mots) regroupés autour du centroïde no 37
Il y a 1877 points (mots) regroupés autour du centroïde no 38
Il y a 335 points (mots) regroupés autour du centroïde no 39
Il y a 496 points (mots) regroupés autour du centroïde no 40
Il y a 561 points (mots) regroupés autour du centroïde no 41
Il y a 9 points (mots) regroupés autour du centroïde no 42
Il y a 13 points (mots) regroupés autour du centroïde no 43
Il y a 8 points (mots) regroupés autour du centroïde no 44
Il y a 145 points (mots) regroupés autour du centroïde no 45
Il y a 4 points (mots) regroupés autour du centroïde no 46
Il y a 1012 points (mots) regroupés autour du centroïde no 47
Il y a 634 points (mots) regroupés autour du centroïde no 48
Il y a 1442 points (mots) regroupés autour du centroïde no 49

============================================================================
Itération 10
1323 changements de cluster en 31.45 secondes.

Il y a 10 points (mots) regroupés autour du centroïde no 0
